"","Planner Group code","Satindex"
"16934","832",4
"16935","832",4
"16936","84B",4
"16937","84A",4
"16938","852",4
"16939","852",4
"16940","852",4
"16941","852",4
"16942","851",4
"16943","852",4
"16944","852",4
"16945","31B",4
"16946","31B",4
"16947","31B",4
"16948","31B",4
"16949","31B",4
"16950","31A",4
"16951","43A",4
"16952","43B",4
"16953","43B",4
"16954","352",4
"16955","352",4
"16956","352",4
"16957","352",4
"16958","85A",4
"16959","882",4
"16960","881",4
"16961","882",4
"16962","642",4
"16963","642",4
"16964","642",4
"16965","642",4
"16966","31L",4
"16967","322",4
"16968","352",4
"16969","422",4.85714285714286
"16970","431",4.85714285714286
"16971","431",4
"16972","431",4
"16973","431",4.85714285714286
"16974","431",4.85714285714286
"16975","431",4
"16976","432",4
"16977","432",4.85714285714286
"16978","432",4.85714285714286
"16979","432",4
"16980","432",4
"16981","432",4.85714285714286
"16982","471",4
"16983","472",4
"16984","481",4
"16985","481",4
"16986","482",4
"16987","482",4
"16988","612",5
"16989","612",5
"16990","612",3.57142857142857
"16991","612",5
"16992","621",4
"16993","621",4
"16994","621",4
"16995","622",4
"16996","631",4
"16997","631",1.28571428571429
"16998","631",3.57142857142857
"16999","631",3
"17000","631",4
"17001","631",4
"17002","632",4
"17003","632",4
"17004","632",4
"17005","632",4
"17006","632",4
"17007","641",4
"17008","642",5
"17009","642",4
"17010","642",5
"17011","651",4
"17012","651",4
"17013","651",4
"17014","651",4
"17015","652",3.85714285714286
"17016","652",4
"17017","652",3.85714285714286
"17018","822",4
"17019","822",4
"17020","822",4
"17021","831",4
"17022","832",4
"17023","832",4
"17024","832",4
"17025","832",4
"17026","841",4
"17027","842",1
"17028","842",4
"17029","842",5
"17030","851",1
"17031","852",4
"17032","881",4
"17033","881",4
"17034","31A",4
"17035","31A",4
"17036","31B",4
"17037","31B",4
"17038","31B",4
"17039","31B",4
"17040","31B",4
"17041","31B",4
"17042","31B",4
"17043","31B",4
"17044","31B",4
"17045","31B",4
"17046","31L",4
"17047","31L",4
"17048","41A",4
"17049","43A",4
"17050","43A",4
"17051","43B",4
"17052","43B",4
"17053","43B",4
"17054","47B",4
"17055","47B",4
"17056","47B",4
"17057","47B",4
"17058","61A",4
"17059","61A",4
"17060","81B",4
"17061","81B",4
"17062","81B",4
"17063","82A",4
"17064","82B",4
"17065","84B",4
"17066","84B",3
"17067","85A",4
"17068","85B",4
"17069","85B",4
"17070","85B",4
"17071","85B",4
"17072","85B",4
"17073","86K",4
"17074","86K",4
"17075","352",4
"17076","352",5
"17077","352",3.42857142857143
"17078","352",4.71428571428571
"17079","352",5
"17080","352",5
"17081","352",5
"17082","411",3.42857142857143
"17083","411",5
"17084","431",5
"17085","431",4
"17086","431",5
"17087","431",5
"17088","431",2.85714285714286
"17089","431",5
"17090","431",4.85714285714286
"17091","431",4.71428571428571
"17092","432",4
"17093","432",5
"17094","432",4
"17095","432",4
"17096","432",5
"17097","432",4
"17098","441",5
"17099","441",5
"17100","441",5
"17101","441",4
"17102","472",2.71428571428571
"17103","472",4
"17104","481",2.71428571428571
"17105","481",4.42857142857143
"17106","482",4
"17107","482",4
"17108","482",4.71428571428571
"17109","482",4
"17110","611",4.71428571428571
"17111","612",4
"17112","612",3.14285714285714
"17113","612",2
"17114","612",3.57142857142857
"17115","621",4.71428571428571
"17116","631",3.57142857142857
"17117","631",5
"17118","631",4
"17119","631",5
"17120","631",5
"17121","631",5
"17122","631",4
"17123","631",5
"17124","631",4
"17125","632",5
"17126","632",5
"17127","632",4.14285714285714
"17128","632",3.71428571428571
"17129","632",4
"17130","641",5
"17131","641",4
"17132","642",5
"17133","642",4
"17134","642",4
"17135","642",4
"17136","651",5
"17137","651",4
"17138","652",4.28571428571429
"17139","652",3
"17140","652",3.85714285714286
"17141","652",5
"17142","812",4
"17143","812",4
"17144","821",4
"17145","822",4
"17146","822",3.57142857142857
"17147","822",4
"17148","822",3.71428571428571
"17149","831",5
"17150","832",3.57142857142857
"17151","832",5
"17152","832",3.85714285714286
"17153","832",5
"17154","832",5
"17155","832",5
"17156","842",5
"17157","851",3.85714285714286
"17158","852",5
"17159","852",5
"17160","852",3
"17161","852",4.28571428571429
"17162","852",4
"17163","852",5
"17164","852",4
"17165","881",4.28571428571429
"17166","881",3.85714285714286
"17167","881",5
"17168","882",4.71428571428571
"17169","882",4
"17170","882",4
"17171","31A",4
"17172","31B",4
"17173","31B",5
"17174","31B",4
"17175","31B",4
"17176","31B",5
"17177","31B",5
"17178","31B",3
"17179","31B",3.71428571428571
"17180","31B",5
"17181","31B",5
"17182","31B",4.14285714285714
"17183","31L",4
"17184","41A",4
"17185","43A",2.85714285714286
"17186","47A",3.85714285714286
"17187","61A",5
"17188","61A",5
"17189","62A",2.42857142857143
"17190","84A",2.85714285714286
"17191","85A",4
"17192","85B",4
"17193","85B",5
"17194","85B",4
"17195","85B",4
"17196","85B",5
"17197","86K",5
"17198","322",4
"17199","322",4
"17200","322",4
"17201","411",4
"17202","41A",4
"17203","431",4
"17204","432",5
"17205","432",5
"17206","431",4
"17207","432",2.71428571428571
"17208","431",2.71428571428571
"17209","432",4
"17210","432",4
"17211","432",3
"17212","431",4
"17213","432",4
"17214","432",4
"17215","431",4
"17216","441",5
"17217","441",4
"17218","442",4
"17219","47B",4
"17220","47B",4
"17221","47B",5
"17222","481",4.85714285714286
"17223","611",4
"17224","612",4
"17225","612",4
"17226","611",4
"17227","612",4
"17228","612",4
"17229","612",4
"17230","612",4
"17231","612",4
"17232","61A",4
"17233","61A",4
"17234","61A",5
"17235","61A",4
"17236","61A",4
"17237","621",4
"17238","621",4
"17239","622",4
"17240","622",4
"17241","62A",5
"17242","632",2.42857142857143
"17243","632",4
"17244","631",2.71428571428571
"17245","632",3.71428571428571
"17246","632",3.71428571428571
"17247","632",5
"17248","632",3.57142857142857
"17249","632",5
"17250","632",3.71428571428571
"17251","632",4
"17252","652",5
"17253","651",5
"17254","651",4.14285714285714
"17255","652",3.57142857142857
"17256","652",4.28571428571429
"17257","652",3
"17258","652",5
"17259","652",5
"17260","652",5
"17261","652",4
"17262","651",4
"17263","651",4
"17264","472",4
"17265","812",4
"17266","812",4
"17267","811",4
"17268","81B",5
"17269","81B",4
"17270","81A",4
"17271","821",4
"17272","822",4
"17273","821",4
"17274","82A",4
"17275","82B",4
"17276","82B",4
"17277","82B",4
"17278","831",4
"17279","832",4
"17280","832",4
"17281","832",4
"17282","832",5
"17283","831",5
"17284","832",4
"17285","832",4
"17286","832",4
"17287","832",4
"17288","84B",3.85714285714286
"17289","84B",5
"17290","852",4
"17291","852",5
"17292","851",4
"17293","852",4
"17294","852",4
"17295","31B",1.85714285714286
"17296","31B",4
"17297","31B",4
"17298","31B",5
"17299","31B",5
"17300","31B",5
"17301","31B",5
"17302","31B",4.42857142857143
"17303","31B",5
"17304","31B",5
"17305","31B",5
"17306","31B",4.42857142857143
"17307","31B",5
"17308","31B",5
"17309","31B",5
"17310","43A",3.42857142857143
"17311","43B",4
"17312","352",4
"17313","352",4
"17314","352",4
"17315","85A",4
"17316","85B",4
"17317","85B",4
"17318","85B",5
"17319","85B",4
"17320","85B",4
"17321","882",4
"17322","881",4
"17323","882",4
"17324","882",4
"17325","642",4
"17326","642",4
"17327","642",4
"17328","642",4
"17329","642",4
"17330","641",4
"17331","312",4
"17332","322",5
"17333","322",4
"17334","322",4
"17335","411",4
"17336","422",4
"17337","422",4
"17338","422",5
"17339","422",5
"17340","422",5
"17341","422",5
"17342","422",3.85714285714286
"17343","422",3.85714285714286
"17344","422",4
"17345","422",4
"17346","422",3.85714285714286
"17347","432",2.85714285714286
"17348","431",4
"17349","431",4
"17350","431",4
"17351","432",4
"17352","431",4
"17353","432",4
"17354","431",4.85714285714286
"17355","431",4
"17356","431",4
"17357","431",4
"17358","432",3.42857142857143
"17359","432",4
"17360","431",4
"17361","441",4
"17362","441",4
"17363","441",5
"17364","47B",4
"17365","47B",4
"17366","47B",4
"17367","482",4
"17368","481",5
"17369","482",5
"17370","482",5
"17371","612",4
"17372","611",2.85714285714286
"17373","612",5
"17374","612",4
"17375","612",4
"17376","612",4
"17377","61A",4
"17378","61A",4
"17379","61A",4
"17380","61A",4
"17381","621",5
"17382","622",4
"17383","622",4
"17384","62A",3
"17385","631",4
"17386","632",3.71428571428571
"17387","631",4
"17388","631",4
"17389","632",4
"17390","632",4
"17391","632",4
"17392","632",4
"17393","631",4
"17394","632",3.71428571428571
"17395","632",4
"17396","632",5
"17397","631",4
"17398","632",4
"17399","631",3.71428571428571
"17400","631",4
"17401","632",4
"17402","631",4
"17403","631",4
"17404","651",4
"17405","652",4
"17406","651",4
"17407","652",3.71428571428571
"17408","651",4
"17409","652",4
"17410","651",4
"17411","472",4
"17412","472",4
"17413","472",4
"17414","812",4
"17415","812",4
"17416","812",3
"17417","812",4
"17418","832",4
"17419","832",4
"17420","832",3
"17421","832",4
"17422","832",3.57142857142857
"17423","832",4
"17424","842",4
"17425","842",4
"17426","84B",4
"17427","852",4
"17428","852",4
"17429","851",4
"17430","852",4
"17431","852",4
"17432","852",4
"17433","851",4
"17434","852",4
"17435","851",4
"17436","31B",4
"17437","31B",4
"17438","31B",3.57142857142857
"17439","31B",5
"17440","31B",4
"17441","31A",4
"17442","31B",4
"17443","31B",4
"17444","31B",4
"17445","31B",4
"17446","31B",4
"17447","43B",4
"17448","43A",4
"17449","43B",4
"17450","43A",3
"17451","43A",3.57142857142857
"17452","352",4
"17453","352",4
"17454","352",3.85714285714286
"17455","352",5
"17456","85B",3
"17457","85B",4
"17458","85B",4
"17459","85B",4
"17460","85B",4
"17461","85B",4
"17462","85B",4
"17463","85B",4
"17464","882",4
"17465","882",4
"17466","882",3.57142857142857
"17467","882",2.71428571428571
"17468","881",5
"17469","882",4
"17470","86L",4
"17471","642",3.85714285714286
"17472","642",4
"17473","31L",4
"17474","31L",4
"17475","31L",4
"17476","31L",4
"17477","31L",4
"17478","422",3.85714285714286
"17479","422",4
"17480","422",4
"17481","422",4
"17482","432",4.85714285714286
"17483","431",3
"17484","431",4
"17485","431",4
"17486","431",4
"17487","431",4
"17488","431",4
"17489","431",4
"17490","431",4.85714285714286
"17491","431",4
"17492","431",4
"17493","432",4
"17494","432",5
"17495","432",4
"17496","431",4
"17497","431",3.14285714285714
"17498","431",4
"17499","431",4
"17500","481",4
"17501","482",4
"17502","612",4
"17503","612",3.42857142857143
"17504","611",4
"17505","612",4
"17506","612",4
"17507","612",4
"17508","612",4
"17509","612",5
"17510","612",5
"17511","611",3
"17512","612",3
"17513","61A",4
"17514","61A",5
"17515","61A",5
"17516","621",4
"17517","621",4
"17518","621",3.71428571428571
"17519","621",4
"17520","62A",4
"17521","62A",3
"17522","62A",4
"17523","62A",4
"17524","631",4
"17525","632",4
"17526","632",4
"17527","631",4
"17528","631",3.71428571428571
"17529","632",4
"17530","631",4
"17531","631",4
"17532","652",5
"17533","652",3.85714285714286
"17534","652",4
"17535","651",4
"17536","652",3
"17537","651",4
"17538","652",4
"17539","652",4
"17540","811",3.28571428571429
"17541","812",3.71428571428571
"17542","812",4
"17543","812",4
"17544","811",4
"17545","812",4
"17546","81A",4
"17547","81A",4
"17548","822",5
"17549","822",5
"17550","822",5
"17551","822",5
"17552","832",4
"17553","832",3.71428571428571
"17554","832",5
"17555","832",4
"17556","832",4
"17557","832",4
"17558","832",4
"17559","832",5
"17560","831",1
"17561","832",4
"17562","842",3.14285714285714
"17563","84B",4
"17564","84B",4
"17565","84B",4
"17566","84B",5
"17567","852",4
"17568","851",4
"17569","852",4
"17570","851",4
"17571","851",4
"17572","31B",3
"17573","31B",4
"17574","31B",5
"17575","31B",4
"17576","31B",4
"17577","31B",4
"17578","31B",3
"17579","31B",4
"17580","31B",4
"17581","31B",4
"17582","31B",4
"17583","31B",4
"17584","31B",4
"17585","31B",5
"17586","31B",4
"17587","31B",5
"17588","31B",4
"17589","43A",5
"17590","43B",2.71428571428571
"17591","43B",4
"17592","43B",4
"17593","352",3.85714285714286
"17594","352",5
"17595","352",5
"17596","352",4
"17597","85B",5
"17598","85A",4
"17599","85B",4
"17600","85B",4
"17601","85A",4
"17602","85B",4
"17603","85B",4
"17604","85B",4
"17605","85B",4
"17606","85B",4
"17607","882",4
"17608","881",4
"17609","882",4
"17610","882",4
"17611","882",4
"17612","882",4
"17613","882",3.57142857142857
"17614","882",5
"17615","86K",3
"17616","642",4
"17617","642",3.57142857142857
"17618","642",3.71428571428571
"17619","642",4
"17620","642",3.57142857142857
"17621","642",4
"17622","31L",4
"17623","31L",4
"17624","31L",4
"17625","31L",4
"17626","31L",4
"17627","322",4
"17628","352",5
"17629","352",4
"17630","352",4
"17631","411",4
"17632","422",4
"17633","422",4
"17634","422",4
"17635","422",4
"17636","431",4.85714285714286
"17637","431",3
"17638","431",4
"17639","431",4
"17640","431",4
"17641","431",4
"17642","431",2.85714285714286
"17643","431",4
"17644","432",5
"17645","432",4
"17646","432",4
"17647","432",4
"17648","472",4
"17649","472",4
"17650","481",5
"17651","481",4
"17652","482",4
"17653","482",5
"17654","611",4
"17655","611",5
"17656","612",4
"17657","612",4
"17658","612",4
"17659","612",4
"17660","612",3
"17661","612",4
"17662","621",4
"17663","621",4
"17664","621",4
"17665","621",3.71428571428571
"17666","631",4
"17667","631",4
"17668","631",4
"17669","631",4
"17670","631",4
"17671","631",4
"17672","631",4
"17673","632",4
"17674","632",4
"17675","632",4
"17676","632",4
"17677","632",4
"17678","632",4
"17679","632",4
"17680","632",3.71428571428571
"17681","632",4
"17682","632",4
"17683","642",3.57142857142857
"17684","642",3.71428571428571
"17685","642",3.57142857142857
"17686","642",4
"17687","651",4
"17688","651",4
"17689","651",4
"17690","651",3
"17691","651",4
"17692","651",4
"17693","652",4
"17694","652",4
"17695","652",4
"17696","43A",4
"17697","43A",4
"17698","43A",3.85714285714286
"17699","43B",4
"17700","43B",4
"17701","47B",4
"17702","47B",4
"17703","61A",4
"17704","61A",4
"17705","61A",5
"17706","61A",4
"17707","61A",4
"17708","322",5
"17709","431",4
"17710","431",4
"17711","441",4
"17712","441",5
"17713","47B",4
"17714","481",4
"17715","611",3.71428571428571
"17716","612",4
"17717","612",4
"17718","612",4
"17719","62A",3
"17720","632",4
"17721","631",4
"17722","632",4
"17723","632",3.71428571428571
"17724","652",4
"17725","652",4
"17726","811",4
"17727","832",4
"17728","832",4
"17729","832",4
"17730","851",4
"17731","851",4
"17732","851",4
"17733","352",4
"17734","352",4
"17735","352",3.85714285714286
"17736","882",5
"17737","421",5
"17738","431",4.85714285714286
"17739","431",4.28571428571429
"17740","432",3.85714285714286
"17741","472",4.28571428571429
"17742","482",5
"17743","482",4.85714285714286
"17744","621",5
"17745","631",3.85714285714286
"17746","631",4.85714285714286
"17747","631",4.85714285714286
"17748","632",4
"17749","632",5
"17750","642",3.71428571428571
"17751","651",5
"17752","652",5
"17753","31A",5
"17754","31B",4.71428571428571
"17755","31B",2
"17756","31B",5
"17757","31B",5
"17758","31B",4
"17759","31B",5
"17760","31B",5
"17761","31B",4.14285714285714
"17762","31B",5
"17763","31B",5
"17764","31B",5
"17765","31B",1.85714285714286
"17766","31B",5
"17767","31B",5
"17768","31B",5
"17769","31B",5
"17770","31B",4.42857142857143
"17771","31L",4.28571428571429
"17772","43B",5
"17773","43B",5
"17774","31B",4.71428571428571
"17775","31B",4.42857142857143
"17776","31B",5
"17777","31B",5
"17778","31B",4
"17779","31B",5
"17780","31B",4.85714285714286
"17781","31B",5
"17782","31L",4.71428571428571
"17783","411",3.71428571428571
"17784","421",4
"17785","422",4
"17786","422",3.71428571428571
"17787","422",4
"17788","422",4
"17789","422",4.71428571428571
"17790","431",4
"17791","431",5
"17792","432",5
"17793","432",4
"17794","431",5
"17795","431",5
"17796","432",4
"17797","432",NA
"17798","431",5
"17799","431",2.57142857142857
"17800","432",4
"17801","431",4
"17802","432",3
"17803","431",4
"17804","441",4.28571428571429
"17805","441",4
"17806","441",5
"17807","47B",4
"17808","482",4
"17809","482",5
"17810","482",3.85714285714286
"17811","482",4
"17812","612",4
"17813","611",4
"17814","611",5
"17815","612",5
"17816","612",5
"17817","611",4
"17818","612",4
"17819","612",4
"17820","611",4.71428571428571
"17821","61A",4.85714285714286
"17822","61A",5
"17823","61A",4
"17824","61A",5
"17825","61A",4
"17826","61A",4
"17827","621",3.85714285714286
"17828","621",4
"17829","621",4
"17830","621",4
"17831","621",4
"17832","621",3.42857142857143
"17833","62A",4
"17834","62A",5
"17835","631",4.71428571428571
"17836","632",5
"17837","631",4
"17838","632",4
"17839","631",4.57142857142857
"17840","631",4
"17841","631",4.57142857142857
"17842","632",5
"17843","632",4
"17844","631",4
"17845","632",4
"17846","632",5
"17847","632",4
"17848","632",3
"17849","632",5
"17850","651",4
"17851","652",1.85714285714286
"17852","651",5
"17853","651",5
"17854","651",4
"17855","652",4
"17856","652",5
"17857","651",4
"17858","652",4
"17859","652",4
"17860","472",4.66666666666667
"17861","812",4
"17862","811",5
"17863","811",5
"17864","81B",3.57142857142857
"17865","821",4.71428571428571
"17866","821",4.42857142857143
"17867","822",5
"17868","832",5
"17869","832",5
"17870","832",5
"17871","832",4.14285714285714
"17872","832",3
"17873","832",4
"17874","832",4.57142857142857
"17875","842",4
"17876","842",4
"17877","842",4.42857142857143
"17878","852",5
"17879","851",4
"17880","851",4.57142857142857
"17881","852",3.71428571428571
"17882","852",3.14285714285714
